"guildID","userID","grund","warnID"
"983806829165420596","766642396238446632","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 17% Caps.
`Verwarnung erstellt am 02.09.2022`","6"
"983806829165420596","888486469746950145","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 12% Caps.
`Verwarnung erstellt am 02.09.2022`","1"
"983806829165420596","976090592310362163","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 10% Caps.
`Verwarnung erstellt am 02.09.2022`","1"
"983806829165420596","963449563899895808","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 12% Caps.
`Verwarnung erstellt am 02.09.2022`","1"
"983806829165420596","963449563899895808","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 18% Caps.
`Verwarnung erstellt am 02.09.2022`","2"
"983806829165420596","976090592310362163","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 14% Caps.
`Verwarnung erstellt am 02.09.2022`","2"
"983806829165420596","976090592310362163","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 14% Caps.
`Verwarnung erstellt am 02.09.2022`","3"
"1009875569271377921","1008802059560161290","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 100% Caps.
`Verwarnung erstellt am 03.09.2022`","1"
"770360603855421450","580445863231356938","test
`Verwarnung erstellt am 04.09.2022`","1"
"1015142561087750174","981898944017739836","test
`Verwarnung erstellt am 04.09.2022`","1"
"1015142561087750174","941750986551205930","test
`Verwarnung erstellt am 04.09.2022`","1"
"994332164768403596","993187056312389702","Hat die Caps Sperre von 80% überschritten. Die Nachricht beinhaltete 100% Caps.
`Verwarnung erstellt am 04.09.2022`","1"
"1009875569271377921","663344206990802944","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 21% Caps.
`Verwarnung erstellt am 06.09.2022`","1"
"1009875569271377921","663344206990802944","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 06.09.2022`","2"
"1009875569271377921","663344206990802944","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 06.09.2022`","3"
"1009875569271377921","663344206990802944","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 06.09.2022`","4"
"1009875569271377921","845694254160543764","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 25% Caps.
`Verwarnung erstellt am 07.09.2022`","1"
"1014445347713593354","601509256600092677","Hat die Spam Grenze von 5 Nachrichten innerhalb 2,5 Sekunden überschritten.
`Verwarnung erstellt am 07.09.2022`","1"
"950783169756549170","789110518622846978","inativ
`Verwarnung erstellt am 07.09.2022`","1"
"1009875569271377921","912083360325705778","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 08.09.2022`","1"
"1009875569271377921","912083360325705778","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 08.09.2022`","2"
"1009875569271377921","912083360325705778","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 09.09.2022`","3"
"1009875569271377921","912083360325705778","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 09.09.2022`","4"
"937793977892077668","953354375068254299","Sie stinken
`Verwarnung erstellt am 09.09.2022`","1"
"1009875569271377921","507436719339995136","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 10.09.2022`","1"
"937793977892077668","775433367595909129","Beleidigen
`Verwarnung erstellt am 10.09.2022`","1"
"1009875569271377921","722928606870765568","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 91% Caps.
`Verwarnung erstellt am 10.09.2022`","1"
"1009875569271377921","722928606870765568","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 100% Caps.
`Verwarnung erstellt am 10.09.2022`","2"
"1009875569271377921","594457213133914121","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 10.09.2022`","1"
"1009875569271377921","774618314105946163","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 29% Caps.
`Verwarnung erstellt am 10.09.2022`","1"
"1009875569271377921","774618314105946163","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 50% Caps.
`Verwarnung erstellt am 11.09.2022`","2"
"1009875569271377921","665445552317661194","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 11.09.2022`","1"
"1009875569271377921","912736508916674631","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 11.09.2022`","1"
"1009875569271377921","912736508916674631","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 11.09.2022`","2"
"1009875569271377921","1013430620271165471","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 12.09.2022`","1"
"1009875569271377921","761672282115932174","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 100% Caps.
`Verwarnung erstellt am 12.09.2022`","1"
"937793977892077668","955896384891011072","Nicht everyone pingen
`Verwarnung erstellt am 13.09.2022`","1"
"1003577766173753374","802123814896664577","LOL
`Verwarnung erstellt am 14.09.2022`","1"
"1014445347713593354","697580864707494010","Hat die Spam Grenze von 5 Nachrichten innerhalb 2,5 Sekunden überschritten.
`Verwarnung erstellt am 15.09.2022`","1"
"948595942448320653","963146343059189840","sammen im <#1014575659365974107>
`Verwarnung erstellt am 15.09.2022`","1"
"1014116444897804408","691623228556443680","Hat die Spam Grenze von 5 Nachrichten innerhalb 2,5 Sekunden überschritten.
`Verwarnung erstellt am 17.09.2022`","1"
"948595942448320653","774618314105946163","werbung im <#1014575659365974107>
`Verwarnung erstellt am 17.09.2022`","1"
"1014116444897804408","693108996399431781","Hat die Spam Grenze von 5 Nachrichten innerhalb 2,5 Sekunden überschritten.
`Verwarnung erstellt am 18.09.2022`","1"
"1014116444897804408","693108996399431781","Hat die Spam Grenze von 5 Nachrichten innerhalb 2,5 Sekunden überschritten.
`Verwarnung erstellt am 18.09.2022`","2"
"1014116444897804408","693523513792790648","Hat die Spam Grenze von 5 Nachrichten innerhalb 2,5 Sekunden überschritten.
`Verwarnung erstellt am 18.09.2022`","1"
"937793977892077668","956558001651744859","Uwu
`Verwarnung erstellt am 18.09.2022`","1"
"768228694736371732","1009511214117818510","Test
`Verwarnung erstellt am 18.09.2022`","1"
"925729625580113951","947529541834903582","Mehrfache Verstöße gegen Regel 7!
`Verwarnung erstellt am 18.09.2022`","1"
"1019243091267424287","981474299036725268","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 18.09.2022`","1"
"1019243091267424287","981474299036725268","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 18.09.2022`","2"
"1019243091267424287","981474299036725268","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 22% Caps.
`Verwarnung erstellt am 18.09.2022`","3"
"1019243091267424287","981474299036725268","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 100% Caps.
`Verwarnung erstellt am 18.09.2022`","4"
"1019243091267424287","694925888059605142","Hat die Caps Sperre von 10% überschritten. Die Nachricht beinhaltete 17% Caps.
`Verwarnung erstellt am 19.09.2022`","1"
"1014445347713593354","948899436694745129","Werbung verstößt gegen Regel 3
`Verwarnung erstellt am 19.09.2022`","1"
"1014445347713593354","948899436694745129","spammen, verstößt gegen Regel 2
`Verwarnung erstellt am 21.09.2022`","2"
"770360603855421450","275813801792634880","test
`Verwarnung erstellt am 22.09.2022`","1"
"770360603855421450","275813801792634880","waa
`Verwarnung erstellt am 22.09.2022`","2"
"1001476627718484080","709506546660278432","Werbung
`Verwarnung erstellt am 23.09.2022`","1"
"1008758902990569562","823977416686829658","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 25.09.2022`","1"
"773961545146433537","331109080741576705","Trolling
`Verwarnung erstellt am 25.09.2022`","1"
"1008758902990569562","809739434537910283","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 20% Caps.
`Verwarnung erstellt am 25.09.2022`","1"
"1020719124478968019","1022556778203992175","test
`Verwarnung erstellt am 28.09.2022`","1"
"998640957211820133","909700322266607696","guten Morgen
`Verwarnung erstellt am 28.09.2022`","1"
"937793977892077668","956558001651744859","Falscher channel& werbung
`Verwarnung erstellt am 29.09.2022`","2"
"931796676774092842","931795662704615444","lol
`Verwarnung erstellt am 30.09.2022`","1"
"1008758902990569562","925011336751104040","Hat die Caps Sperre von 20% überschritten. Die Nachricht beinhaltete 29% Caps.
`Verwarnung erstellt am 30.09.2022`","1"
"925729625580113951","988502572404969552","Hat die Caps Sperre von 50% überschritten. Die Nachricht beinhaltete 62% Caps.
`Verwarnung erstellt am 02.05.2023`","1"
"925729625580113951","288402111916539914","Hat die Caps Sperre von 50% überschritten. Die Nachricht beinhaltete 62% Caps.
`Verwarnung erstellt am 02.05.2023`","1"
"925729625580113951","780393150237376553","Hat die Caps Sperre von 50% überschritten. Die Nachricht beinhaltete 70% Caps.
`Verwarnung erstellt am 02.05.2023`","1"
